nome,categoria,indirizzo,cap,comune,provincia,telefono,sito_web,lat,lon,osm_id
Bakery House,Pasticceria,,,,,,,41.90612,12.4598425,node/13239260435
Bakery Lamezia Terme,Pasticceria,,,,,,,38.9663641,16.2834321,node/8541156604
Bakery Odeon Cafè,Pasticceria,,,,,,,40.5937431,8.5670414,node/9810921985
Bakery Penati,Panetteria,,,,,,,45.5267415,9.2285087,node/12626052403
Bakery with an old wood oven,Panetteria,,,,,,,45.5531525,11.4046859,node/1279097745
Baldovino,Panetteria,,,,,,,43.332239,11.7246683,node/8019431626
Balduzzi,Panetteria,Piazza Pietro Antonio Uccelli,,,,,,45.8899733,9.9453871,node/1496108361
Balduzzi,Panetteria,,,,,,,45.8135514,10.068133,node/12168651689
Balestri,Panetteria,,,,,,,43.1677027,10.5674894,node/13669810597
Balin.. Pan e Fügassa,Panetteria,,,,,,,44.3170518,9.3250667,node/3610446815
Ballarin,Pasticceria,,,,,,,45.4529464,12.4580294,node/5152453225
Ballarini,Panetteria,,,,,,,45.395477,8.9169629,node/3677603959
Ballesio Cioccolato,Cioccolateria,,,,,,https://www.ballesiocioccolato.it/,45.1866336,7.7199467,node/8394062450
Ballotta,Panetteria,Via Carmelo Onorato,,,,,,38.1079006,13.3462842,node/10678184507
Balzo,Confetteria/Dolciumi,Via San Donato 86,10144,,,,,45.0833012,7.6578488,node/4734139156
Balzola Rinaldo,Panetteria,,,,,,,44.0055912,8.1720436,node/686672486
Bamby,Pasticceria,Corso Francia 274,10146,,,,,45.0750837,7.6265986,node/13054592559
Bani,Panetteria,,,,,,,45.582051,9.668102,node/10660646843
Banificio Pepe,Panetteria,,,,,,,40.5856625,16.0368015,node/12386787290
Bar,Bar-Pasticceria,,,,,,,40.4722804,17.2402254,node/11346408391
"Bar & Pasticceria ""Dolce e caffè""",Panetteria/Pasticceria (per nome),,,,,,,40.7591896,14.4728178,node/13921235725
Bar - Pasticceria,Panetteria/Pasticceria (per nome),,,,,,,43.0631594,12.3101644,node/2479778121
Bar - Pasticceria,Panetteria/Pasticceria (per nome),,,,,,,40.9957558,15.6426688,node/3486319434
"Bar - Pasticceria ""Le Noir""",Panetteria/Pasticceria (per nome),Viale Europa 73,35010,,,+390499335489,,45.5330973,11.9689566,node/2761643227
Bar - Pasticceria Italia,Panetteria/Pasticceria (per nome),,,,,,,43.3515993,12.5800345,node/4536021018
Bar - Pasticceria Italia,Panetteria/Pasticceria (per nome),,,,,,,43.3482456,12.5800618,node/7362609434
Bar - Pasticceria Macera,Panetteria/Pasticceria (per nome),,,,,,,44.4216893,9.3874199,node/1771943760
Bar Adua,Pasticceria,,,,,,,40.7029157,17.3391381,node/595217750
Bar Antica Pasticceria,Panetteria/Pasticceria (per nome),,,,,,,38.4062358,16.0775107,node/2192235737
Bar Blu,Pasticceria artigianale,Via Apollodoro 96,,,,+39 0766 25200,,42.0971358,11.7993497,node/4518850691
Bar Castello,Pasticceria,,,,,,,44.4361109,10.4037514,way/168372764
Bar Cattedrale,Confetteria/Dolciumi,Via Cardinale dell'Olio 23,76011,,,080 395 7890,https://www.barcattedralebisceglie.it/,41.2412685,16.503622,node/14027247701
Bar Comi,Pasticceria,,,,,,,38.7151016,16.1257591,node/7787548769
Bar Costa,Pasticceria,,,,,,,38.13829,13.3448955,node/13159329976
Bar D'Annunzio,Bar-Pasticceria,,,,,,,45.6233955,10.5634472,node/6501421574
Bar Fabiani,Bar-Pasticceria,,,,,+39 069194192,,41.7141538,12.5745341,node/3246677486
Bar Fantasia,Pasticceria,,,,,,,42.6734276,12.2168904,node/13907622392
Bar Focacceria di Via Lomellini,Panetteria,,,,,,,44.4131676,8.9294842,node/1191880735
Bar Fortunato,Bar-Pasticceria,Ponte Naso 29,98074,,,,,38.14859,14.8012098,node/4280209192
Bar Gelateria Don Egidio dal 1950,Pasticceria,Via Roma 23,,,,+39 0942 723387,,37.9762343,15.2464283,node/12088452931
Bar Gelateria Pasticceria Bernardi,Panetteria/Pasticceria (per nome),,,,,099 563 9729,https://www.pasticceriabernardi.com,40.5407849,17.437998,node/4302563461
Bar Gelateria Pasticceria Rizzo,Panetteria/Pasticceria (per nome),,,,,,,40.1523681,15.3219443,node/2225248727
Bar Gelateria Pasticceria Tiffany,Panetteria/Pasticceria (per nome),,,,,,,40.6341984,17.9259706,node/6190545008
Bar Gelateria Rolando,Gelateria,,,,,,,42.8253469,13.7166828,node/2426999618
Bar Heaven,Bar-Pasticceria,Via Consolare Valeria 1,,,,,,37.9289666,15.3528572,node/13968324731
Bar Imperiale,Pasticceria,,,,,,,44.0378042,10.0450695,node/4834646371
Bar Jeunesse,Pasticceria,,,,,,,38.0955201,13.3113479,node/5096100391
Bar Kiwi,Gelateria,,,,,,,42.5026619,13.6606273,node/10725642014
Bar La Dolce Via,Pasticceria,,,,,,,43.6208746,11.5534332,node/9447191794
Bar La Piazzetta,Pasticceria artigianale,,,,,,,38.2208878,15.6383635,node/2931731669
Bar Manzoni - Tavola Calda Pasticceria Gelateria,Panetteria/Pasticceria (per nome),,,,,,,37.3061161,13.5862046,node/5018882026
Bar Marmorata,Gelateria,Via Marmorata 127,,,,,,41.8806533,12.4775455,node/3209697225
Bar Mattioli,Bar-Pasticceria,,,,,,,44.1626883,10.8943369,node/13051005056
Bar Milan - Bar pasticceria,Panetteria/Pasticceria (per nome),,,,,,,40.9540081,17.2957223,node/3103549935
Bar Morabito,Pasticceria,Corso Giosuè Carducci 96,,,,+39 0964 313698,,38.1742432,16.2051619,node/12149316487
Bar New Style,Pasticceria,via G. Marconi,,,,+390495384202,,45.2321679,11.8736156,node/13416293735
Bar Nuovaluce,Panetteria,,,,,,,43.1326192,12.4456165,node/2262510521
Bar Panetteria La Golosa,Panetteria/Pasticceria (per nome),Via La Spezia 121b,,,,,,44.7888306,10.3018896,node/4754952074
Bar Panificio Burresi,Panetteria,,,,,+39 0571 680246,http://www.panificioburresi.com/,43.5404454,10.9552299,node/9450225954
Bar Paradise,Gelateria,,,,,,,40.6281349,14.4869069,node/5139527169
Bar Pasticceria,Bar-Pasticceria,,,,,,,39.599696,9.1868978,node/13634102908
Bar Pasticceria,Panetteria/Pasticceria (per nome),,,,,,,38.379677,16.5179459,node/1842288853
Bar Pasticceria,Panetteria/Pasticceria (per nome),,,,,,,40.6217339,17.9327412,node/6199246453
Bar Pasticceria,Panetteria/Pasticceria (per nome),,,,,,,42.252166,12.843905,node/7548613713
Bar Pasticceria,Panetteria/Pasticceria (per nome),,,,,,,40.7262804,8.5621655,node/12224997551
Bar Pasticceria,Panetteria/Pasticceria (per nome),,,,,,,41.9486602,12.5329434,way/854879016
"Bar Pasticceria ""Da Guido""",Panetteria/Pasticceria (per nome),Via Quattro Novembre 29,25010,,,,http://www.facebook.com/pages/Pasticceria-da-Guido/229231135430,45.477008,10.2401175,node/1286708448
"Bar Pasticceria ""Dolce e Salato""",Panetteria/Pasticceria (per nome),,,,,,,43.5778865,13.3528118,node/535088036
"Bar Pasticceria ""La Caffetteria""",Panetteria/Pasticceria (per nome),Via Olindo Guerrini 14,,,,,,44.5427966,12.1557553,node/4752721348
"Bar Pasticceria ""San Benedetto""",Panetteria/Pasticceria (per nome),,,,,,,44.8434794,11.6143127,node/3685632085
Bar Pasticceria 21,Panetteria,,,,,,,44.4949121,11.3274562,node/1230340918
Bar Pasticceria ALPINA,Panetteria/Pasticceria (per nome),,,,,,,45.8282701,11.8573465,node/1960860202
Bar Pasticceria ALPINA,Panetteria/Pasticceria (per nome),,,,,,,45.828199,11.8573947,node/1960862969
Bar Pasticceria Agarla,Panetteria/Pasticceria (per nome),,,,,,,45.633062,8.3814344,node/12390305509
Bar Pasticceria Al Törcet,Panetteria/Pasticceria (per nome),Via Luigi Cibrario 21,,,,+39 0123 29416,,45.2733971,7.4769849,node/5045107619
Bar Pasticceria Alba,Panetteria/Pasticceria (per nome),,,,,,,37.8094557,12.867078,node/11175402138
Bar Pasticceria Alcedo,Panetteria/Pasticceria (per nome),Via Antonio Gramsci 39,50014,,,,https://www.pasticceriaalcedobarremo.it/,43.8069645,11.2955736,node/5283544721
Bar Pasticceria Ale,Panetteria/Pasticceria (per nome),,,,,,,45.7132098,8.637658,node/4100033145
Bar Pasticceria All'angolo,Panetteria/Pasticceria (per nome),,,,,,,45.5693448,9.5676316,node/10291449559
Bar Pasticceria Allegretti,Panetteria/Pasticceria (per nome),,,,,,,40.9638817,16.0943017,node/9234837084
Bar Pasticceria Amiata,Panetteria/Pasticceria (per nome),,,,,,,43.0564345,11.8226779,node/11405755041
Bar Pasticceria Amleto,Panetteria/Pasticceria (per nome),,,,,,,44.424852,8.8155077,node/1463002316
Bar Pasticceria Belloni,Panetteria/Pasticceria (per nome),,,,,,,43.5486468,12.1769571,node/1378224804
Bar Pasticceria Benedetto,Panetteria/Pasticceria (per nome),Viale Aldo Merola,,,,,,40.8575079,14.3390828,node/9395717561
Bar Pasticceria Benvenuti,Panetteria/Pasticceria (per nome),,,,,,,43.6932604,10.8424295,node/7136913419
Bar Pasticceria Bini,Panetteria/Pasticceria (per nome),SP2 via Salvatore Quasimodo,,,,,,43.9635685,10.5109432,node/1765202127
Bar Pasticceria Borgo Antico,Panetteria/Pasticceria (per nome),Via Aldo Viglione 4,,,,,,45.0407167,7.9635806,node/2883494695
Bar Pasticceria Buzzi,Panetteria/Pasticceria (per nome),,,,,,,44.4403257,8.8914654,node/1529901933
Bar Pasticceria C&G,Panetteria/Pasticceria (per nome),,,,,,,46.35268,11.1001075,way/219691201
Bar Pasticceria Carollo,Panetteria/Pasticceria (per nome),,,,,,,45.6377667,11.4345586,node/12478015527
Bar Pasticceria Catalano,Panetteria/Pasticceria (per nome),,,,,,,41.4588569,15.5531828,node/3683068808
Bar Pasticceria Cavo,Panetteria/Pasticceria (per nome),Via di Fossatello 35 rosso;37 rosso,,,,+39 010 2091226,www.cavo.it,44.4119309,8.9293647,node/673072334
Bar Pasticceria Centeleghe,Panetteria/Pasticceria (per nome),Via Giacomo Matteotti 30,32016,,,+39 0437 451194,,46.1219832,12.3574633,node/5217114389
Bar Pasticceria Ceolin,Panetteria/Pasticceria (per nome),,,,,,,45.2144723,12.2926133,node/1185951649
Bar Pasticceria Cerutti,Panetteria/Pasticceria (per nome),Corso San Gottardo,,,,,,45.8337714,9.0301839,node/3022897823
Bar Pasticceria Cerutti,Panetteria/Pasticceria (per nome),,,,,,,45.0172754,7.7498662,node/9481530854
Bar Pasticceria Coloniali,Panetteria/Pasticceria (per nome),,,,,,,44.4610908,8.9020426,node/1370020795
Bar Pasticceria Comino,Panetteria/Pasticceria (per nome),,,,,,https://www.pasticceriacomino.it,44.3899346,7.8208702,node/10658453290
Bar Pasticceria Costa,Panetteria/Pasticceria (per nome),,,,,,,46.366116,11.8970891,node/9451071877
Bar Pasticceria Da Bruno,Bar-Pasticceria,,,,,,,39.7100615,9.2289092,node/13626573048
Bar Pasticceria Da Ciccio,Panetteria/Pasticceria (per nome),,,,,,,40.7255709,17.5781295,node/4248823235
Bar Pasticceria Da Peppino,Panetteria/Pasticceria (per nome),,,,,,,40.7269001,17.5731253,node/4248683767
Bar Pasticceria Dangolini,Panetteria/Pasticceria (per nome),,,,,,,45.8792932,10.1811371,node/7159087659
Bar Pasticceria De Rosa,Panetteria/Pasticceria (per nome),,,,,,,45.8811492,12.2916035,node/11088290179
Bar Pasticceria Deraco,Panetteria/Pasticceria (per nome),,,,,,,38.3480914,16.0770398,node/6524868959
Bar Pasticceria Divina Commedia,Panetteria/Pasticceria (per nome),,,,,,,43.217644,11.7473541,node/254062997
Bar Pasticceria Dolce Angolo,Panetteria/Pasticceria (per nome),,,,,+39 0974 274197,,40.3026853,14.9841124,node/11211819368
Bar Pasticceria Dolce Area Caffè,Panetteria/Pasticceria (per nome),,,,,,,45.0926088,7.7004008,node/7178098127
Bar Pasticceria Dolceloc,Panetteria/Pasticceria (per nome),,,,,,,42.5481326,12.0330039,node/8042022101
Bar Pasticceria Dolci Fantasie,Panetteria/Pasticceria (per nome),,,,,,,40.7333866,13.942161,node/12533742256
Bar Pasticceria Eden,Panetteria/Pasticceria (per nome),,,,,,,44.4140323,8.9538374,node/583950897
Bar Pasticceria Enoteca Cristallo,Panetteria/Pasticceria (per nome),,,,,+39 0585 785188,https://www.pasticceriacristallo.it/,44.0385098,10.040695,node/6158485685
Bar Pasticceria Enzo,Panetteria/Pasticceria (per nome),,,,,,,40.7008941,14.4848303,node/12876555901
Bar Pasticceria Essenza,Panetteria/Pasticceria (per nome),,,,,,,43.2738712,13.5920994,node/8584473463
Bar Pasticceria Europa,Panetteria/Pasticceria (per nome),,,,,,,45.893953,12.3351385,node/1129893672
Bar Pasticceria F.lli Caruso,Panetteria/Pasticceria (per nome),Via San Francesco d'Assisi 8,94100,,,,,37.5684832,14.2698925,node/13080430501
Bar Pasticceria Fabris,Panetteria/Pasticceria (per nome),,,,,,,45.3599208,11.7892897,node/1583728710
Bar Pasticceria Fagiolo Luigi di Giusiano Rinaldo,Panetteria/Pasticceria (per nome),Via Umberto Primo 111,,,,+39 0171945380,,44.5146583,7.4735863,node/4472819039
Bar Pasticceria Fatù,Panetteria/Pasticceria (per nome),Via Giacomo Leopardi 29,84016,,,+39 081915381,https://www.pasticceriafatu.it/,40.747371,14.6037811,way/576794627
Bar Pasticceria Ficara,Panetteria/Pasticceria (per nome),,,,,,,38.119539,15.6581654,node/2964232601
Bar Pasticceria Fiorentina,Panetteria/Pasticceria (per nome),,,,,,,43.6437043,11.0759492,node/13082277276
Bar Pasticceria Franco,Panetteria/Pasticceria (per nome),,,,,,,44.0635886,10.0779208,node/4832771531
Bar Pasticceria Garida,Panetteria/Pasticceria (per nome),,,,,,,40.2639477,8.7693402,node/12561788439
Bar Pasticceria Gelateria Agnello,Panetteria/Pasticceria (per nome),,,,,,,44.3152332,7.2972999,node/1387487255
Bar Pasticceria Gelateria Andreucci,Panetteria/Pasticceria (per nome),Via Pietro Blaserna 54/58,00146,,,+39 06 5579319,,41.8657448,12.4712299,node/11027375448
Bar Pasticceria Gelateria Boccaccio,Panetteria/Pasticceria (per nome),Lungomare Cenide 48,89018,,,+39 0965 797226,,38.2339544,15.6470658,node/11704213154
Bar Pasticceria Gelateria Celesti,Panetteria/Pasticceria (per nome),,,,,,,38.2367152,15.4322273,node/13719636491
Bar Pasticceria Gelateria D'Amico,Panetteria/Pasticceria (per nome),Via Libertà 196,84015,,,,,40.7346615,14.6848113,node/10669169908
Bar Pasticceria Gelateria Lovèra,Panetteria/Pasticceria (per nome),,,,,,,45.9409927,11.2507509,node/859538689
Bar Pasticceria Gelateria Subba,Panetteria/Pasticceria (per nome),,,,,,,38.4666009,14.9555029,node/12752847690
Bar Pasticceria Gelateria Tropical,Panetteria/Pasticceria (per nome),,,,,,,44.8218488,11.6061437,node/2297593062
Bar Pasticceria Gelateria Ventimiglia,Panetteria/Pasticceria (per nome),Via Caramola 22,75027,,,,,40.1098262,16.3874371,node/14130783201
Bar Pasticceria Ginetti,Panetteria/Pasticceria (per nome),,,,,,,40.6173526,15.0577712,node/11210521579
Bar Pasticceria Giordanino,Panetteria/Pasticceria (per nome),Corso Vittorio Alfieri 254,,,,,,44.9000879,8.2049422,node/1470915460
Bar Pasticceria Giulia,Panetteria/Pasticceria (per nome),,,,,,,43.7862582,11.229336,node/7489917806
Bar Pasticceria Gli Angeli,Panetteria/Pasticceria (per nome),,,,,,,43.3615932,12.5548881,node/2459805554
Bar Pasticceria Gnam Gnam,Bar-Pasticceria,,,,,,,39.5278282,9.1326222,node/13647794451
Bar Pasticceria Gran Caffè,Panetteria/Pasticceria (per nome),,,,,,,37.918063,15.7737114,node/2963294989
Bar Pasticceria Graziano,Panetteria/Pasticceria (per nome),Viale di Ponente 61,,,,+39 348 014 9557,,41.2594947,15.894578,node/4623266161
Bar Pasticceria Il Bastione,Panetteria/Pasticceria (per nome),,,,,,,40.6341129,17.9403332,node/6188667462
Bar Pasticceria Il Cantuccio,Panetteria/Pasticceria (per nome),,,,,,,45.2347972,8.0116369,node/9677730217
Bar Pasticceria Il Giardino,Panetteria/Pasticceria (per nome),,,,,,,42.4089854,12.7705075,node/4409290926
Bar Pasticceria Il Pino,Panetteria/Pasticceria (per nome),,,,,,,43.810452,11.2338673,node/6864124656
Bar Pasticceria Il giardino,Panetteria/Pasticceria (per nome),,,,,,,44.1714608,8.3529357,node/6288212503
Bar Pasticceria Il laboratorio del gusto,Panetteria/Pasticceria (per nome),Largo Augusto Merlo 207 rosso,,,,,,44.4195825,8.9670435,node/5455961022
Bar Pasticceria Ippolito,Panetteria/Pasticceria (per nome),,,,,,,43.7293047,10.8085669,node/7136990169
Bar Pasticceria Kelly,Panetteria/Pasticceria (per nome),,,,,,,46.1801793,12.2796675,node/5622954268
Bar Pasticceria Ketty,Panetteria/Pasticceria (per nome),,,,,+39 3488409409,,44.2206918,12.3732757,node/5703959983
Bar Pasticceria La Bauta,Panetteria/Pasticceria (per nome),3528,30123,,,,,45.4368937,12.3212747,node/3398707712
Bar Pasticceria La Chicca,Panetteria/Pasticceria (per nome),,,,,,,43.6050022,10.7737128,node/2424502481
Bar Pasticceria La Maison,Panetteria/Pasticceria (per nome),,,,,,,45.463134,9.2279989,node/3701203812
Bar Pasticceria La Mimosa,Panetteria/Pasticceria (per nome),,,,,,,45.1305167,7.8259394,node/13429885428
Bar Pasticceria Lagazuoi,Panetteria/Pasticceria (per nome),,,,,,,46.5275789,12.0090541,node/13022589334
Bar Pasticceria Lamperti,Panetteria/Pasticceria (per nome),,,,,,,45.815401,8.8052301,node/13448470310
Bar Pasticceria Lamperti,Panetteria/Pasticceria (per nome),,,,,,,45.8154557,8.8052085,way/80346979
Bar Pasticceria Lanfranco,Panetteria/Pasticceria (per nome),Viale Generale Stefano Cagna 52,,,,+39 0174 391271,,44.1476278,7.9133776,node/6688266874
Bar Pasticceria Laura,Panetteria/Pasticceria (per nome),Via Vittorio Emanuele 59,,,,,,44.1475295,9.6546399,node/3554129996
Bar Pasticceria Le Delizie,Panetteria/Pasticceria (per nome),,,,,,,40.6367652,17.9256571,node/6359212779
Bar Pasticceria Le Golosie,Panetteria/Pasticceria (per nome),,,,,,,38.2225912,15.63633,node/6187967264
Bar Pasticceria Libera,Panetteria/Pasticceria (per nome),,,,,,,46.1607976,9.7434296,node/10243900540
Bar Pasticceria Lilli,Panetteria/Pasticceria (per nome),,,,,,,43.7107079,10.4301498,node/2512233661
Bar Pasticceria Linda,Panetteria/Pasticceria (per nome),,,,,,,44.6996167,10.6268394,node/11549481994
Bar Pasticceria Lo Smeraldo,Panetteria/Pasticceria (per nome),,,,,,,42.9437769,10.8351211,node/5976347158
Bar Pasticceria Lollini,Panetteria/Pasticceria (per nome),,,,,,,43.0579792,12.5757965,node/2330433520
Bar Pasticceria Lombardi,Panetteria/Pasticceria (per nome),,,,,,,41.2562994,14.6002885,node/12402957893
Bar Pasticceria Lupo,Panetteria/Pasticceria (per nome),,,,,,,45.092968,7.7027593,node/2633750156
Bar Pasticceria Marino,Panetteria,Piazza Nazario Sauro 19r,50124,,,,http://www.deltuttoinutile.it/,43.7694355,11.246645,node/4429293790
Bar Pasticceria Mariuccia,Panetteria/Pasticceria (per nome),,,,,,,39.2463063,9.1292576,node/1336886728
Bar Pasticceria Martucci,Panetteria/Pasticceria (per nome),,,,,,,39.7386403,16.471841,way/1185488494
Bar Pasticceria Mela,Panetteria/Pasticceria (per nome),,,,,,,43.0725111,12.5503078,node/2305965201
Bar Pasticceria Melody,Panetteria/Pasticceria (per nome),Via Emilia 243a,40026,,,,,44.3522667,11.7177384,node/6027562787
Bar Pasticceria Mennella,Panetteria/Pasticceria (per nome),,,,,,,40.7898123,14.3678008,node/11212204418
Bar Pasticceria Milesi,Panetteria/Pasticceria (per nome),,,,,,,45.6888917,9.7381229,node/12641232701
Bar Pasticceria Millevoglie,Panetteria/Pasticceria (per nome),Via Renato Fucini 3,57012,,,,,43.4053092,10.4096756,node/1376637219
Bar Pasticceria Millevoglie,Panetteria/Pasticceria (per nome),,,,,,,44.0384242,10.0439965,node/6989381276
Bar Pasticceria Mimosa,Panetteria/Pasticceria (per nome),,,,,,,45.380896,11.8837067,node/13687490862
Bar Pasticceria Moccia,Panetteria/Pasticceria (per nome),Via San Pasquale a Chiaia 21,80121,,,,https://www.mocciapanificio.com,40.8347311,14.2359262,node/4169939673
Bar Pasticceria Monterosso,Panetteria/Pasticceria (per nome),Viale Aldo Moro,,,,+39 339 585 7229,,38.5732778,16.3250126,node/10125940017
Bar Pasticceria Motta,Panetteria/Pasticceria (per nome),,,,,,,45.9429303,9.1281815,node/1283058203
Bar Pasticceria Napul'è,Panetteria/Pasticceria (per nome),,,,,,,41.4933801,13.8280442,node/12096154649
Bar Pasticceria Neri,Panetteria/Pasticceria (per nome),Via Saragozza 81f,,,,,,44.4905593,11.3288609,node/1114982694
Bar Pasticceria Nobel,Panetteria/Pasticceria (per nome),,,,,+39 0444 564447,,45.5396663,11.5109607,node/1487224337
Bar Pasticceria Nolfi,Panetteria/Pasticceria (per nome),Via Nolfi 58,61032,,,+39 0721 806302,,43.8449322,13.0179526,node/5438459413
Bar Pasticceria OASI,Panetteria/Pasticceria (per nome),Via Indipendenza 10,58046,,,,,42.7174973,10.982708,node/4236535489
Bar Pasticceria Orazio,Panetteria/Pasticceria (per nome),,,,,,,41.355608,13.4317333,node/3571695494
Bar Pasticceria Pamela,Panetteria/Pasticceria (per nome),,,,,,,44.6351177,10.9526728,node/529081698
Bar Pasticceria Panarello,Panetteria/Pasticceria (per nome),,,,,,,44.395456,8.9756383,node/783330397
Bar Pasticceria Panetteria Sbriscia,Panetteria/Pasticceria (per nome),,,,,,,43.7199059,13.1697969,node/2988490302
Bar Pasticceria Paoletti,Panetteria/Pasticceria (per nome),Via delle Querce 19,,,,+39 0721 1796590,,43.8277208,13.0413911,node/5830731425
Bar Pasticceria Parenti,Panetteria/Pasticceria (per nome),,,,,+39 06 39723728,,41.9071787,12.4577041,node/10971199263
Bar Pasticceria Partenopea,Panetteria/Pasticceria (per nome),,,,,,,41.4857275,13.8317341,node/12111614650
Bar Pasticceria Patrizi,Panetteria/Pasticceria (per nome),,,,,,,41.7715805,12.2297902,node/13392262601
Bar Pasticceria Peccati di Gola,Panetteria/Pasticceria (per nome),,,,,,,45.7507293,9.0302472,node/456745129
Bar Pasticceria Pieve d'Ico,Panetteria/Pasticceria (per nome),,,,,,,43.646851,12.3366378,node/9388767072
Bar Pasticceria Preti,Panetteria/Pasticceria (per nome),,,,,,,44.4055622,8.941685,node/3825154859
Bar Pasticceria Primavera,Panetteria/Pasticceria (per nome),,,,,+39 011 8122241,,45.0709727,7.6970569,node/9177946732
Bar Pasticceria Ragno,Panetteria/Pasticceria (per nome),,,,,,,43.258123,13.7579743,node/1216227777
Bar Pasticceria Ranieri,Panetteria/Pasticceria (per nome),,,,,,,45.4782516,9.055354,node/2455194979
Bar Pasticceria Ranieri,Panetteria/Pasticceria (per nome),,,,,+39 06 20630369,,41.8843604,12.6187553,node/4297034835
Bar Pasticceria Riccomi,Panetteria/Pasticceria (per nome),,,,,+39 0572 451043,,43.8804791,10.7092721,node/1985477103
Bar Pasticceria Rosticceria Tavola Calda,Panetteria/Pasticceria (per nome),,,,,,,41.885645,12.5662591,node/3996442461
Bar Pasticceria Samaroli,Panetteria/Pasticceria (per nome),,,,,,,44.5038382,11.3645417,node/13255411572
Bar Pasticceria Sandri,Panetteria/Pasticceria (per nome),,,,,,,44.2801,11.271,node/5039624451
Bar Pasticceria Saturno,Panetteria/Pasticceria (per nome),,,,,,,45.0718599,7.7077388,node/14141570068
Bar Pasticceria Scannelli,Panetteria,,,,,,,40.9171129,14.8064176,node/2085895625
Bar Pasticceria Scaturchio,Panetteria/Pasticceria (per nome),,,,,,http://www.scaturchio.it/,40.8367759,14.2339006,node/13810369363
Bar Pasticceria Sgambato,Panetteria/Pasticceria (per nome),,,,,,,41.0111761,14.4787229,node/5865623764
Bar Pasticceria Siciliana,Panetteria/Pasticceria (per nome),Via Camminate 5,,,,+390776889350,,41.6928446,13.6793464,way/1203822545
Bar Pasticceria Sole,Panetteria/Pasticceria (per nome),Via Emilia Ponente 92,,,,+39 051 311847,,44.5073857,11.3033716,node/5078507923
Bar Pasticceria Tornatora,Panetteria/Pasticceria (per nome),,,,,,,41.934323,12.4414141,node/1720359836
Bar Pasticceria Tre Archi,Panetteria/Pasticceria (per nome),,,,,,,46.1274958,9.2828298,node/893219219
Bar Pasticceria Tre Palme,Panetteria/Pasticceria (per nome),Via Ernesto Che Guevara 53,,,,+39 0522 284784,,44.6803982,10.6351825,node/14007015308
Bar Pasticceria Trisciani,Panetteria/Pasticceria (per nome),,,,,,,42.0637149,12.3735251,node/13353657168
Bar Pasticceria Tumasella,Panetteria/Pasticceria (per nome),,,,,,,37.8134772,13.9998465,node/10262968209
Bar Pasticceria Valcauda,Panetteria/Pasticceria (per nome),,,,,,,43.8273696,10.2888598,node/12707165865
Bar Pasticceria Valente,Panetteria/Pasticceria (per nome),,,,,,,44.5716712,8.9452052,node/1757392916
Bar Pasticceria Valente,Panetteria/Pasticceria (per nome),Via Ventiquattro Maggio 41,,,,+39 050 564298,,43.7297655,10.3999115,node/9192987103
Bar Pasticceria Velletri,Panetteria/Pasticceria (per nome),,,,,,,40.8300349,17.3542204,node/6255594390
Bar Pasticceria Vezzosi,Panetteria/Pasticceria (per nome),Corso Giuseppe Garibaldi 13,50056,,,+39 339 409 6010; +39 0571 51095,https://www.pasticceriavezzosi.it/,43.7334437,11.0208587,node/11915787401
Bar Pasticceria Volpato,Panetteria/Pasticceria (per nome),,,,,,,45.5802386,11.4808508,way/142183864
Bar Pasticceria Zaccagnini,Panetteria/Pasticceria (per nome),Via Provinciale Vicarese 357,,,,+39 050 870271,,43.7244525,10.4638724,node/244106347
Bar Pasticceria Zicaffè,Panetteria/Pasticceria (per nome),,,,,,,38.0804058,12.7141562,node/5273254157
Bar Pasticceria Zuccaro,Panetteria/Pasticceria (per nome),,,,,,,40.6269102,17.9325843,node/9132793058
Bar Pasticceria al 79,Panetteria/Pasticceria (per nome),Via Francesco Selmi 79,00156,,,,,41.9291494,12.5701495,node/5039823725
Bar Pasticceria da Renato,Panetteria/Pasticceria (per nome),Via Quattro Novembre 35,,,,+39 0463 757260,,46.3160831,10.8049759,node/6341429313
Bar Pasticceria dei Graziosi,Panetteria/Pasticceria (per nome),,,,,,,41.4468403,12.6292349,node/14015812315
Bar Pasticceria del Corso,Panetteria/Pasticceria (per nome),Corso Umberto Primo 196,,,,+39 0835 542593,http://scorzetta.it/,40.4107605,16.6896607,node/8406710105
Bar Pasticceria del Corso,Panetteria/Pasticceria (per nome),,,,,,,38.5737678,16.0170372,node/10108696573
Bar Pasticceria del Golfo,Panetteria/Pasticceria (per nome),Via Torretta 68,,,,+39 091 691 2829,,38.197849,13.2743299,node/2284861949
Bar Pasticceria del Mare,Panetteria/Pasticceria (per nome),,,,,+39 0771 322072,,41.2584244,13.6111043,node/4801351164
Bar Pasticceria del Ponte,Panetteria/Pasticceria (per nome),,,,,,,43.8387789,10.7481681,node/1539760614
Bar Pasticceria del Viale,Panetteria/Pasticceria (per nome),,,,,,,44.6540922,7.3892418,node/2363465847
Bar Pasticceria la Prua,Panetteria/Pasticceria (per nome),,,,,,,45.5070119,10.8396007,node/2480490314
Bar Pisticci (bar/pasticceria),Panetteria/Pasticceria (per nome),,,,,,,40.3907819,16.5582281,node/8418614724
Bar Plaza,Pasticceria,,,,,,,37.2962991,14.846785,node/10608476648
Bar Prato,Bar-Pasticceria,Via Giacomo Matteotti 5,,,,,,40.3539949,18.1722507,node/4822881721
